price,area,flat_toilets,balcony,current_floors,total_floors,ceiling,dorm,mortgage,year,type_of_house,repair_status,distance_to_center
53500000.0,99.0,раздельный,нет,7.0,10.0,2.7,нет,нет,2022,кирпичный,частично,1.884
25000000.0,69.0,раздельный,нет,7.0,9.0,2.7,нет,нет,2021,кирпичный,частично,1.06
24000000.0,52.5,раздельный,нет,2.0,10.0,2.7,нет,нет,2022,кирпичный,частично,1.296
38000000.0,120.0,раздельный,нет,4.0,9.0,2.8,нет,нет,2022,кирпичный,без мебели,1.436
33800000.0,78.0,раздельный,нет,5.0,9.0,2.7,нет,нет,2022,кирпичный,частично,1.599
20500000.0,68.13,раздельный,нет,7.0,9.0,2.7,нет,нет,2024,кирпичный,частично,1.103
19000000.0,56.0,раздельный,лоджия,1.0,3.0,2.7,нет,нет,1991,кирпичный,полностью,3.479
11900000.0,40.0,раздельный,нет,5.0,5.0,2.7,нет,нет,2024,кирпичный,частично,1.73
15900000.0,50.0,совмещенный,нет,3.0,9.0,2.7,нет,нет,2023,кирпичный,частично,1.95
26600000.0,68.0,раздельный,нет,4.0,5.0,2.7,нет,нет,2023,кирпичный,частично,1.072
25000000.0,90.0,раздельный,нет,8.0,9.0,2.7,нет,нет,2024,кирпичный,частично,1.407
28000000.0,73.0,раздельный,нет,5.0,5.0,2.7,нет,В залоге,2022,кирпичный,частично,2.677
16500000.0,51.7,раздельный,нет,5.0,5.0,2.7,нет,нет,1976,кирпичный,частично,1.858
20500000.0,68.8,раздельный,нет,6.0,9.0,2.7,нет,нет,1990,панельный,частично,2.624
14500000.0,63.2,раздельный,нет,2.0,5.0,2.7,нет,нет,1979,кирпичный,частично,3.471
42000000.0,96.0,раздельный,нет,2.0,10.0,2.7,нет,нет,2022,кирпичный,частично,1.294
29024000.0,72.56,совмещенный,лоджия,2.0,9.0,2.7,нет,нет,2024,кирпичный,частично,0.584
25500000.0,73.0,раздельный,нет,7.0,10.0,2.7,нет,нет,2024,кирпичный,частично,1.324
30500000.0,80.0,раздельный,нет,1.0,5.0,2.7,нет,нет,2021,кирпичный,частично,2.677
11000000.0,40.0,совмещенный,нет,2.0,5.0,2.7,нет,нет,1986,панельный,частично,1.48
52000000.0,102.0,раздельный,нет,8.0,9.0,2.7,нет,нет,2022,кирпичный,частично,1.326
19300000.0,52.0,раздельный,нет,7.0,9.0,2.7,нет,нет,1994,кирпичный,частично,1.643
15500000.0,54.0,совмещенный,балкон,2.0,4.0,2.7,нет,нет,1964,кирпичный,частично,0.7
11500000.0,36.0,совмещенный,балкон,3.0,5.0,2.7,нет,нет,1976,кирпичный,частично,3.62
6000000.0,37.5,раздельный,нет,5.0,5.0,2.7,да,нет,1988,кирпичный,частично,1.195
14000000.0,56.1,раздельный,нет,4.0,5.0,2.7,нет,В залоге,1969,кирпичный,частично,2.245
6000000.0,18.0,раздельный,нет,4.0,5.0,2.7,нет,нет,1990,кирпичный,частично,1.537
15200000.0,42.4,совмещенный,балкон,4.0,5.0,2.7,нет,нет,1969,кирпичный,частично,1.521
24500000.0,67.4,раздельный,нет,9.0,9.0,2.7,нет,нет,2021,кирпичный,частично,1.58
17500000.0,76.6,совмещенный,нет,2.0,2.0,2.9,нет,нет,1966,кирпичный,частично,1.407
27000000.0,64.0,раздельный,нет,3.0,5.0,2.7,нет,нет,2017,кирпичный,частично,1.27
40000000.0,87.0,раздельный,балкон и лоджия,3.0,9.0,2.7,нет,нет,2017,кирпичный,полностью,1.105
22000000.0,68.1,раздельный,нет,4.0,6.0,2.7,нет,нет,1989,панельный,частично,2.228
25500000.0,58.6,раздельный,нет,2.0,9.0,2.8,нет,нет,2024,кирпичный,без мебели,1.294
22500000.0,60.0,раздельный,балкон,3.0,5.0,2.7,нет,нет,1978,кирпичный,полностью,0.725
20000000.0,58.0,раздельный,нет,5.0,6.0,2.7,нет,нет,1990,панельный,полностью,3.527
20000000.0,60.2,совмещенный,нет,3.0,5.0,2.7,нет,нет,1973,кирпичный,частично,1.593
14500000.0,45.0,раздельный,нет,4.0,5.0,2.7,нет,нет,1972,кирпичный,частично,2.714
26500000.0,75.2,раздельный,нет,1.0,5.0,2.7,нет,нет,2013,кирпичный,частично,2.714
20000000.0,63.9,раздельный,нет,1.0,5.0,2.65,нет,нет,1986,кирпичный,частично,2.181
14500000.0,51.5,раздельный,нет,1.0,9.0,2.7,нет,нет,1993,панельный,частично,1.977
23000000.0,70.0,раздельный,нет,6.0,9.0,2.7,нет,нет,1993,монолитный,полностью,2.133
38000000.0,97.0,раздельный,нет,4.0,4.0,3.0,нет,нет,2019,кирпичный,полностью,1.435
20500000.0,62.0,раздельный,нет,4.0,9.0,2.7,нет,нет,2007,панельный,частично,0.696
18500000.0,51.3,раздельный,нет,3.0,6.0,2.7,нет,нет,1990,иной,частично,2.677
16900000.0,65.0,раздельный,нет,5.0,5.0,2.7,нет,В залоге,2019,кирпичный,частично,4.488
15500000.0,47.0,раздельный,нет,1.0,6.0,2.6,нет,нет,1988,панельный,частично,2.025
25000000.0,80.1,раздельный,нет,4.0,5.0,2.7,нет,нет,1977,панельный,частично,3.612
15500000.0,50.0,раздельный,нет,7.0,9.0,2.7,нет,нет,2005,панельный,частично,1.845
25000000.0,59.0,совмещенный,нет,5.0,9.0,3.0,нет,нет,2020,кирпичный,полностью,0.641
20000000.0,58.0,раздельный,нет,7.0,9.0,2.7,нет,В залоге,2014,кирпичный,частично,2.295
25000000.0,60.0,раздельный,лоджия,2.0,9.0,2.7,нет,нет,2007,кирпичный,полностью,2.677
14500000.0,52.0,раздельный,лоджия,6.0,6.0,2.5,нет,нет,1993,кирпичный,полностью,2.067
25500000.0,69.0,раздельный,нет,8.0,9.0,2.7,нет,нет,2022,кирпичный,частично,3.818
16500000.0,52.0,раздельный,нет,1.0,5.0,2.7,нет,В залоге,1990,панельный,полностью,1.931
18000000.0,49.2,раздельный,нет,3.0,5.0,2.7,нет,В залоге,2023,кирпичный,частично,3.491
15700000.0,49.4,раздельный,нет,3.0,9.0,2.7,нет,нет,2017,кирпичный,частично,3.014
15500000.0,49.1,раздельный,нет,5.0,5.0,2.7,нет,нет,1976,кирпичный,частично,2.23
17500000.0,63.0,раздельный,нет,9.0,9.0,2.7,нет,нет,2006,панельный,частично,1.955
15500000.0,51.0,раздельный,нет,3.0,5.0,2.7,нет,нет,1984,панельный,частично,3.32
14500000.0,60.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1972,кирпичный,частично,1.103
15000000.0,58.0,совмещенный,нет,5.0,5.0,2.7,нет,нет,1969,панельный,частично,1.521
20000000.0,61.8,раздельный,нет,3.0,5.0,2.7,нет,нет,1986,панельный,частично,2.548
17700000.0,72.6,раздельный,нет,2.0,5.0,2.7,нет,нет,1994,кирпичный,частично,0.815
4800000.0,16.0,раздельный,нет,4.0,4.0,2.5,да,нет,1962,кирпичный,частично,2.041
22000000.0,51.9,раздельный,нет,9.0,10.0,2.7,нет,нет,2023,кирпичный,частично,0.478
21100000.0,70.0,раздельный,нет,6.0,9.0,2.7,нет,нет,2006,панельный,частично,3.177
13700000.0,40.0,раздельный,нет,4.0,5.0,2.7,нет,нет,1968,кирпичный,частично,0.75
15500000.0,50.7,раздельный,нет,1.0,6.0,2.7,нет,нет,1990,кирпичный,частично,1.374
15000000.0,39.0,раздельный,нет,9.0,9.0,2.7,нет,нет,2018,кирпичный,частично,1.327
20000000.0,80.0,раздельный,нет,3.0,9.0,2.7,нет,нет,1990,кирпичный,частично,2.228
12000000.0,39.0,раздельный,нет,3.0,5.0,2.7,нет,нет,1989,кирпичный,частично,1.035
15000000.0,39.0,совмещенный,лоджия,9.0,10.0,2.7,нет,нет,2018,кирпичный,частично,1.327
18500000.0,42.8,совмещенный,лоджия,3.0,9.0,2.7,нет,нет,2021,кирпичный,полностью,3.877
14000000.0,45.0,раздельный,нет,1.0,5.0,2.5,нет,В залоге,1977,панельный,без мебели,3.798
16000000.0,49.5,раздельный,нет,3.0,5.0,2.7,нет,нет,1980,кирпичный,частично,3.436
25000000.0,64.0,раздельный,нет,5.0,9.0,2.7,нет,нет,2020,кирпичный,полностью,3.836
10500000.0,30.0,раздельный,нет,1.0,5.0,2.7,нет,нет,1970,кирпичный,частично,0.958
10000000.0,30.0,раздельный,нет,2.0,5.0,2.7,нет,нет,1987,кирпичный,частично,3.724
12500000.0,36.0,раздельный,нет,7.0,9.0,2.7,нет,нет,1993,панельный,частично,2.408
11000000.0,36.0,раздельный,нет,1.0,6.0,2.7,нет,нет,1990,панельный,частично,3.614
13800000.0,41.6,раздельный,нет,9.0,10.0,2.7,нет,нет,2020,кирпичный,частично,3.296
19500000.0,71.7,совмещенный,нет,5.0,9.0,2.7,нет,нет,2022,кирпичный,без мебели,1.324
7500000.0,28.4,раздельный,нет,2.0,2.0,2.7,нет,нет,1965,кирпичный,частично,2.668
24900000.0,90.0,раздельный,нет,5.0,9.0,2.7,нет,нет,2024,кирпичный,частично,1.17
16100000.0,57.0,раздельный,нет,1.0,5.0,2.7,нет,нет,2023,кирпичный,частично,1.047
13000000.0,54.1,раздельный,нет,2.0,5.0,2.7,нет,нет,1966,кирпичный,частично,0.132
15500000.0,48.0,раздельный,нет,7.0,9.0,2.5,нет,нет,1984,кирпичный,частично,0.915
11000000.0,36.3,раздельный,нет,5.0,12.0,2.7,нет,нет,2023,кирпичный,частично,3.932
15500000.0,57.0,раздельный,нет,5.0,5.0,2.7,нет,нет,1972,кирпичный,частично,0.959
21500000.0,44.0,раздельный,нет,7.0,10.0,2.7,нет,нет,2023,кирпичный,частично,0.756
20000000.0,73.5,раздельный,нет,7.0,9.0,2.7,нет,нет,1991,панельный,без мебели,2.891
13000000.0,45.0,раздельный,нет,3.0,3.0,2.7,нет,В залоге,1969,панельный,частично,1.966
15500000.0,57.5,раздельный,нет,4.0,5.0,2.7,нет,нет,1969,панельный,частично,1.521
11000000.0,43.2,раздельный,нет,5.0,5.0,2.7,нет,нет,1969,панельный,частично,0.251
17500000.0,40.0,раздельный,нет,2.0,9.0,2.7,нет,нет,2022,кирпичный,полностью,1.58
30000000.0,86.4,раздельный,нет,1.0,5.0,2.5,нет,нет,1981,панельный,полностью,1.146
11300000.0,36.3,раздельный,нет,3.0,5.0,2.5,нет,нет,2024,кирпичный,частично,1.477
13900000.0,41.6,раздельный,нет,5.0,5.0,2.5,нет,нет,1970,кирпичный,полностью,0.751
37000000.0,79.0,совмещенный,несколько балконов или лоджий,3.0,9.0,2.8,нет,нет,2015,кирпичный,частично,1.58
19000000.0,70.0,раздельный,балкон,9.0,9.0,2.7,нет,нет,1991,панельный,полностью,2.891
24500000.0,74.5,раздельный,нет,4.0,5.0,2.7,нет,нет,2024,кирпичный,частично,1.58
18500000.0,59.0,раздельный,нет,3.0,5.0,2.7,нет,нет,2000,кирпичный,частично,2.465
12800000.0,37.3,совмещенный,нет,1.0,5.0,2.7,нет,нет,1982,кирпичный,частично,0.592
25000000.0,82.0,раздельный,лоджия,5.0,6.0,2.7,нет,нет,1989,панельный,частично,2.314
18000000.0,50.2,раздельный,нет,1.0,6.0,2.7,нет,нет,1989,панельный,частично,2.228
18000000.0,59.0,совмещенный,нет,4.0,5.0,2.5,нет,нет,1969,кирпичный,частично,1.295
13800000.0,45.0,раздельный,нет,5.0,9.0,2.7,нет,нет,2024,кирпичный,частично,1.296
9000000.0,30.4,совмещенный,балкон,2.0,2.0,2.7,нет,нет,1963,кирпичный,полностью,0.297
17500000.0,56.0,раздельный,нет,5.0,9.0,2.8,нет,В залоге,1992,панельный,полностью,2.228
29500000.0,86.2,раздельный,нет,1.0,5.0,2.7,нет,нет,2016,кирпичный,полностью,2.914
26000000.0,82.0,раздельный,нет,5.0,5.0,2.7,нет,В залоге,1973,кирпичный,полностью,0.583
14000000.0,61.4,раздельный,балкон,5.0,5.0,2.7,нет,нет,1971,кирпичный,частично,0.914
13000000.0,44.0,раздельный,нет,3.0,9.0,2.3,да,В залоге,1989,панельный,без мебели,1.964
15700000.0,52.2,раздельный,нет,2.0,9.0,2.7,нет,нет,1990,панельный,частично,3.251
14400000.0,42.0,раздельный,лоджия,7.0,9.0,2.7,нет,нет,2017,кирпичный,полностью,3.527
